address,amount0,amount1,amount2,amount3,amount4,amount5
0xDa37d2B79Be6E9083aF1B7bd07e59F0c5eac4DE6,1,1,4682044,14046132,1,1
0x7ab6e89818c3Cf2e9956DD4F4eca99622bcE21B3,1,1,4658274,13974824,1,1
0x935DC324e2361B465a33b9bC78b3fbB5E99F6D57,1,1,4655150,13965452,1,1
0x2038611d6fF910d2f27b5C02251C244BC1D29362,1,1,4646022,13938066,1,1
0x3B90A1BD967f17aF94C2fdeE452073382BA92bC5,1,1,4573237,13719713,1,1
0xdf99b82f2613D0d5d56bcb85C281B0e6551170e8,1,1,4541002,13623007,1,1
0x21458e365D586677Cc04D82507B29708E32B8E4C,1,1,4263237,12789713,1,1
0xE7F7B84D2127ed50058fB0cca331a490d31acE03,1,1,4234041,12702123,1,1
0x46202292979748661cd65CF8a022dA27b32F4F69,1,1,4176806,12530419,1,1
0x1F538708D0706A254787eb2de11437C3288a8eFf,1,1,4125573,12376719,1,1
0x6ED7E304441521fDB5EccEb79952d8Fd3F1E3910,1,1,4077777,12233333,1,1
0xeb39b55270a21A9737384A1a732bD90196F99440,1,1,4067490,12202472,1,1
0x61107De5B7077E0c8A56e7Cc74BAb569e92BD9e7,1,1,4067063,12201190,1,1
0x66341b4387dd3d2867Fc3c30E0C1c917f547c378,1,1,4056268,12168805,1,1
0x7262D0f96d6F51a636fB42Dfb21247c38A1DC9FD,1,1,4021474,12064423,1,1
0x87c933C097028adFAD399Cc9ecfdd408BdEACC4e,1,1,3991272,11973817,1,1
0xe0e924BbfD700Cfc0B0d99e13456E032ec317415,1,1,3919089,11757267,1,1
0xCa7329C81A3251F27D9B1a4A9562D8b78215F840,1,1,3884570,11653711,1,1
0xcdb4bCed96A34be485192AB13f3dF4f8E6E1b2F2,1,1,3869983,11609951,1,1
0x7Ea6907e25bE1bAed2385949a969Ec0497ef4Ce7,1,1,3855211,11565634,1,1
0x13dAA2b6A9362ae9039Df06dC6c03303873623A5,1,1,3743004,11229012,1,1
0x7d75c814ccB7c86044360e11C7C13988A6bc5Bc4,1,1,3708533,11125600,1,1
0x56DA557Ef3b95F3596F741bF1F0160738035A9F6,1,1,3690348,11071045,1,1
0x1b8929A36DFcf2DAba830206EaD1b993c108F8b5,1,1,3664335,10993005,1,1
0x3e0fa966c1076631F2909c4386944c8f732Be061,1,1,3586646,10759938,1,1
0x56C209f3238084cd9c2dcE94d451ef7fA2676AF1,1,1,3564300,10692902,1,1
0x94190dAEF5d9852b5Bfa122716279489E2ea6fab,1,1,3521793,10565381,1,1
0x4E996A3A22c6D23d0a94A636C0DAF95581F127b7,1,1,3482305,10446916,1,1
0x8989F6819F5758528BDC4977E57289258a022b72,1,1,3439919,10319758,1,1
0x44977ABd302CeC1A9663559555054a515D7A869d,1,1,3412160,10236481,1,1
0x55CEF76E717b6a55F81532e32C767777d8616D7d,1,1,3376460,10129380,1,1
0x6aa652F8Dd6D1681061897Da84039C5D678f97D5,1,1,3375914,10127744,1,1
0x79645240aea3D50244Ec77644594cc6C0D04c063,1,1,3349596,10048789,1,1
0x5E229086F0DeF691761FaE6334b6580F4B31F2e8,1,1,3349302,10047906,1,1
0x660D41dd33e49EC1667f1Ad17D2c81Fb6F6a1158,1,1,3340080,10020240,1,1
0x6586185c2b16E620db0Ab02e7Fca0c66DeE7C9Ea,1,1,3337256,10011768,1,1
0x335a6e68e5dfd07cC52303c4404150EF5F93Bcd1,1,1,3319718,9959156,1,1
0xfC1F9861C66E1eC54b63E8ABe5Eb728e4502b579,1,1,3319496,9958488,1,1
0x9cA6Ab4c2ED959b8787B6E6F6F7275D73c5834De,1,1,3304312,9912937,1,1
0xE130E8eC52c3Ea2A9eFA389979463924527640F8,1,1,3291386,9874159,1,1
0x7979c302FBAEfb3ef1FafFa0cD882cAb1243194B,1,1,3283798,9851396,1,1
0xdC002a2c3B82A257e7B26f03f19abf52F43c6817,1,1,3220405,9661215,1,1
0xc0476E80d0732c1930850D5b6b3c9b8bB085A16c,1,1,3175191,9525573,1,1
0x6fd460091E715933e1922D60f1BF10E54C652d3d,1,1,3170330,9510991,1,1
0xD81C5DDA132Fb67360C15664c5F13650386F9B44,1,1,3170057,9510171,1,1
0x1a239cE481d914b9625F77cB9c7C63463E14152e,1,1,3147599,9442798,1,1
0xE54574ce48B5D2e3771582C957DF30ABB08f9e86,1,1,3134661,9403984,1,1
0x8201E13639DB6168D66B9fa2cAac9F407F0d6412,1,1,3133436,9400309,1,1
0x5FeE32788D71f08500d4e1c1b932D58151bEc5A4,1,1,3133087,9399262,1,1
0xFfba67d24c84b1eCE795bd5b37A4cb2c63990266,1,1,3106060,9318180,1,1
0x3BDa350bD5A95F033f523746D12eE7E5925fAE31,1,1,3090693,9272080,1,1
0x50507F1B0D54d406521f36952C9E067A5a25a8E6,1,1,3084573,9253719,1,1
0x43ea99B2Bbdd509eCc3A7cF6e46dF5fE7280d356,1,1,3066832,9200498,1,1
0xC397a276A6fa3747BbBE724Da6B624c279208fFd,1,1,3063444,9190334,1,1
0x6F83a57F174AAC60E00e1174a5da602Df672AB5c,1,1,3026638,9079916,1,1
0xc875ca0CbC84D9A6959a702cFB9F4f8cB74Bdc6b,1,1,3017916,9053749,1,1
0xEA8E14ac02b359e4bb99E551467Ca3e96241208c,1,1,3014776,9044330,1,1
0xf07CC042ff23032257FF189abe16aee03DA25be1,1,1,3013418,9040254,1,1
0xC7D3B984330e9f945c8711055fb247194C619D4F,1,1,2964945,8894835,1,1
0xADB980991580ad90f06eDE42Ab79187004DEEda4,1,1,2934341,8803023,1,1
0xB8dCb5BB04B14a54009c7199bFcB8d8d991E6d63,1,1,2916273,8748819,1,1
0x8F43c9f250F39f39799bD12A90E22BcBf8148e91,1,1,2906761,8720285,1,1
0xbaFfDD9A94fc3f00818604F22600A0422d1f4346,1,1,2903874,8711622,1,1
0x8C2Da56Da5184F797df7fE2C239c387B30FB580f,1,1,2871277,8613831,1,1
0x4a1D7Fd94644c5d169F181DCbc5f95F4512fA0A2,1,1,2861509,8584528,1,1
0xF8002EBDAb511EF181CF41210f022e0a6a9184df,1,1,2853129,8559389,1,1
0xf986b59831c95F2e84f6D014eDe938669F61b082,1,1,2852975,8558927,1,1
0xcD1E02D8EcD9E2f08C78B3A82DFaDF282359715b,1,1,2845598,8536796,1,1
0xB4A5DE808D8777317b0F6E2771f660F5332d82DB,1,1,2844424,8533274,1,1
0xd923e0D830255951ae2D899Ef2e67B7e1a39F3ca,1,1,2821602,8464808,1,1
0x10F28Cd8F5138E1E9dFE03b4A51aC365666BE0C7,1,1,2792205,8376616,1,1
0xEf64855e04b9a07b9856f746DF5A7C92BeD3Db90,1,1,2789510,8368531,1,1
0x8e872bA3786574897c68600895428dED87A8276B,1,1,2764576,8293729,1,1
0xa19A05F6afaf4B748D9162Ac959F05B989C8f522,1,1,2751659,8254977,1,1
0xB21bE13dca1721dceBE0B8B9d4a06889e622e1D5,1,1,2748593,8245781,1,1
0xd2277c29B2381E0046CD3F0Ba3cBdAF4023aBfdA,1,1,2736655,8209966,1,1
0xb73C6c5cE781D7C4ab71d07C8E6d698960a01e33,1,1,2720557,8161672,1,1
0xE2b393398766EaA6F52da3a8EdB369c628b3Fe2c,1,1,2719137,8157413,1,1
0xf2AaA1F7a4AC15324191ef7B91fbdEeBD0e681F5,1,1,2691061,8073184,1,1
0x3b0c7c22686e96Bcb17D47C222383f1d8f157a9d,1,1,2666619,7999859,1,1
0x59d524b0f6a280D70511010a08C90e97e11B4E20,1,1,2634247,7902743,1,1
0x29c4bd2bD2347d55bE51373a81C63658A7E4b141,1,1,2603416,7810250,1,1
0x596Fc8A73a798b65623653c534D666bd2cE13769,1,1,2585075,7755226,1,1
0xf59999d90e16D4D4F27D2568fC025e791e572821,1,1,2557286,7671860,1,1
0x00C566ce2a092639edDE65cce49CF3dFa0F827F3,1,1,2554523,7663569,1,1
0xaf7D3A7267E76Ae640E1f014d01d7C4fB88AE973,1,1,2537248,7611746,1,1
0x7107016A279f27dc9D0e7524B59C8B6575e6Ad82,1,1,2493832,7481498,1,1
0x3BFd1180F8501f86dD19D3e0921f02020FfFFc3E,1,1,2440143,7320431,1,1
0xcD45195248A18F690F75cA68C7EB6C6B16571CC1,1,1,2396943,7190830,1,1
0xC3B9D0d368716b460A558F566B001830cb257a68,1,1,2354470,7063411,1,1
0xdbbFE73BaB0550cD44983Ee1a878c9a202fe10bb,1,1,2353177,7059532,1,1
0x8A1C32fD32CF336Aac5F3aEB0D85968C64cbcfC9,1,1,2348740,7046220,1,1
0xe5c4F20d6e299a637A5C172D181c30ca5950B852,1,1,2336501,7009504,1,1
0x3e29bF21009F46A2395E8Dfa14a5e5977d992384,1,1,2324184,6972554,1,1
0x68c01711232a7357F5Cd8302CDE8A3649266aF66,1,1,2298108,6894324,1,1
0xe77568A6776dFc0f82F21840a0A91db4e0513df5,1,1,2288921,6866764,1,1
0x7f03655B51d7DA2b454033b80D054E41170Ec70c,1,1,2279779,6839337,1,1
0x289606EE2BE51a07a24f1d080c80A97d9fFd3f6D,1,1,2274203,6822610,1,1
0x22c60B04FA94D0e591f0f6468CB887f912260920,1,1,2271688,6815064,1,1
0xf50690a3690321F1E1e368E344953B72Ce140fEA,1,1,2225749,6677248,1,1
0x2dF066B9fCd22535eeFdFd968C99e4269aA7A778,1,1,2223955,6671865,1,1
0x05dD49D5E79DacEA849790c8857F9dbd8E16e82c,1,1,2213301,6639903,1,1
0x8E5f6A06320a62a3D5A40dFC2A93eCB8f37DacFC,1,1,2197638,6592915,1,1
0x08418012BA8f67dB545248E5dEdd89f04Aa5CcDE,1,1,2185821,6557465,1,1
0xdb3EeAC7057B6d9989ae225A4C39e6F549FF74dF,1,1,2135292,6405878,1,1
0x21842677e3df473C0Eb2D486C9f14e8B3188cC34,1,1,2131710,6395131,1,1
0x5330cd6a0ccB52A38Edaa8c576291cde991cCE30,1,1,2100792,6302377,1,1
0x8Ed17D679814c4e91D84fF34a4e7A8187c1906b9,1,1,2076891,6230675,1,1
0xe120550468513d17709DBd000d1C0b80d3F5Fb0e,1,1,2073898,6221696,1,1
0xFec8e6e95aCA68DF76F45176C3E39e530308d6f0,1,1,2062829,6188488,1,1
0x1631E584f139A77de5d0B14A82bC2EdeDEc7aBa2,1,1,2053773,6161320,1,1
0x346cFC0982A38D3ac5a3662b1F832C7dCD20cEB7,1,1,2036980,6110942,1,1
0x2a099ae63Fc94d5850D71C5c4F056356291CD345,1,1,2032453,6097359,1,1
0x0033fE8eF224788655dF5d976D862C07B4384928,1,1,1987307,5961922,1,1
0xaD75a4Cb5d5727870c88709d79bEafC216f58f48,1,1,1964086,5892259,1,1
0x77c7d26B56cB51045526AEf4a0f389D37D79a19b,1,1,1929838,5789516,1,1
0xF3676C3F0BC044d2EC0365adF8dE95F16b6A4569,1,1,1926096,5778289,1,1
0x9d14E4F9B3068A45C714203C9024829609c4d2f1,1,1,1887680,5663042,1,1
0x80B66C4666edfE167e41Db1B588a3aCAD238720d,1,1,1843465,5530395,1,1
0xC752278c0647bF43CA22c02BA93c8AE0191A83b4,1,1,1841346,5524039,1,1
0x873AaEdc9dDdeE8e4819d55453e6A772a62B753B,1,1,1840773,5522319,1,1
0x91DF5D4fD9f06213EA95241E5f13B243E73290CA,1,1,1832834,5498503,1,1
0x486240F22b7b2cC9D933A9DcDC3126663386AaB0,1,1,1830945,5492837,1,1
0x61ecf9c84A43b063cdE28f18914EA1B3f72DEcF6,1,1,1817912,5453738,1,1
0x8BCE6C3c9c30Fc5739De521c76DE1bEC19a4Af48,1,1,1817378,5452134,1,1
0x3c5f645c6E8a8eACed4EAF6c5afCC846F15529A5,1,1,1791437,5374311,1,1
0x8424C2d47Ff5B282c306027613ce9977Ed25e01d,1,1,1784113,5352341,1,1
0xCfCD8bc5B06E80bA4EAC37D9411cD417f49F0488,1,1,1779841,5339524,1,1
0x7bcD14DCa6B57d529AF59068707C5683b7bf0806,1,1,1779446,5338339,1,1
0x147D14827fd2452976097B74B0b0791f801213cC,1,1,1778562,5335688,1,1
0xFA5c1d7176b8718a3af9CfA07467ce57B19A5FF5,1,1,1774144,5322433,1,1
0xF78d308Df12890Ba9a3CFC2dEba772a55C8a91BC,1,1,1750717,5252151,1,1
0x6e61930A40Ee6A8Bb2075dDFa31BeE562C3C4852,1,1,1748463,5245389,1,1
0x1f439B9B78CB6021fc6e118Bf4bD1C004d46f37d,1,1,1739608,5218825,1,1
0xC5343fF5041A420A01F22392fdbb03b458C097b9,1,1,1737587,5212762,1,1
0xDd92AF732D06D31DEd87F7f7fb6E8422a91A8A14,1,1,1733675,5201025,1,1
0x9bb5bA02644e2B1Bd03550A69EF24cC64a660020,1,1,1729465,5188395,1,1
0xb91BE739c2d165410773e28C4349faE610EB6D4b,1,1,1717740,5153220,1,1
0xEEb016EC3892083f91b82102E0Fc6CC3892b003C,1,1,1713864,5141594,1,1
0x2737AeeB4712C3C4a87d7803E815A9491387A9Ef,1,1,1702904,5108714,1,1
0xfa4d8d469d4e5D09B04C6742E5b7Dc00c94f941D,1,1,1680248,5040746,1,1
0x4Ed613ad593C5E24eF4cD590F29DeE0Ab79c40E3,1,1,1646384,4939154,1,1
0x63a1Fdd793a96c772Ab9Bc225224454550295C5c,1,1,1634444,4903334,1,1
0xFF5f1bB53B3d6A6AE3cb9dB8c172d3e260441102,1,1,1634186,4902559,1,1
0x485bE20371A6eAc760bD9ab56451ef562C052694,1,1,1630871,4892614,1,1
0x6aA4DD0B55B3E906BbaB672F0Dd6f94bb3796502,1,1,1621511,4864535,1,1
0x54BA3FF9dDbD2dEE95CDA54e863b07B0cdAD2eE4,1,1,1617743,4853230,1,1
0xe583be95521D86E3F4EA9F7Caf48Ed1B6718457b,1,1,1615451,4846353,1,1
0x5F83746A058B8D6e98551feaD28b7e99032aeB91,1,1,1611896,4835689,1,1
0x2dBC97FAFd68396bf4beC82b89Aa8E78Af2e3077,1,1,1603800,4811400,1,1
0x8305Ae185Ea36B6717c7FbbD6fF7f6b24c2Cd8E5,1,1,1588575,4765727,1,1
0x9F5F68b9aF819F6bf21eAADE519C22008cB2942D,1,1,1579861,4739583,1,1
0x99656ed4A36C3982E12013AE5A0555b47C67261d,1,1,1574315,4722947,1,1
0xA74203ab56375e31a9a3c9D9ac2158e452C95614,1,1,1564507,4693522,1,1
0x387972943859cAec24BEe9A911Ec883e0B7B2ad0,1,1,1539857,4619573,1,1
0x05439045556efa34A0f0F012FA1BF78ef7F3EfAC,1,1,1529635,4588907,1,1
0xaD0A44Add49C6ff071D9c0217C24C9b07C3AA177,1,1,1523604,4570813,1,1
0xD6Cecf6487D26DA146bfF1e5c877165A3939a242,1,1,1509873,4529621,1,1
0x6A86a3d84eE1979D91a5fFDB92a2D26aFeaF24C5,1,1,1463877,4391632,1,1
0x63c87F5D4b61CcE6a8e4F624b39c917a2F9A4D30,1,1,1460270,4380812,1,1
0x85883D55b63574092336746a1872088dD94166E8,1,1,1432844,4298532,1,1
0xAd3451a7adEf42C168b0f3fA22EAadE9c7ad4a2D,1,1,1415530,4246591,1,1
0x078206EFc6081F88aca67c15427A9468328335C4,1,1,1382082,4146246,1,1
0xe9C27A96b6D21D19aafeaCC045BFF60aCe5dE005,1,1,1373309,4119928,1,1
0xF63Df055fB0cc7a13639a6957B9131bF2f8FdBf0,1,1,1364405,4093217,1,1
0xD6Ce1F837D3f0c04A669404B768c2674D0688Bb2,1,1,1347312,4041937,1,1
0x2A8415f523d6f6b8d0d07E0959536b2ECA0C0Fdf,1,1,1343094,4029283,1,1
0x4ae41cc39B6a1605E426cE52ADa687FE0318D81e,1,1,1341539,4024618,1,1
0xE588FDA94028Df221Fb78f2FCa098EA973665C59,1,1,1336904,4010714,1,1
0x004eEEAEBDB07a66449feecBdCEE298987174F05,1,1,1326990,3980971,1,1
0xfc5744cA07ae3702b3fD07732A5535c8A7560644,1,1,1314104,3942313,1,1
0xc2519902714d94bc6c572a0bc5F120aB30075e04,1,1,1305621,3916865,1,1
0x7feAedF053971cB12394bD2095b30131adE4F1D1,1,1,1286982,3860947,1,1
0xb70028e3Fd30FE7dB9f411b3Ccdd1CfeE2A70D0E,1,1,1273656,3820968,1,1
0x26df2E27800BAf3fA4810e998dbAa672872BcbB8,1,1,1254218,3762656,1,1
0x3A1efdbe17E479Fd14043757Bfec31118f0f4ceb,1,1,1249086,3747259,1,1
0x21817f368F6A86C22C6Ca51E6Fa4082006950fA1,1,1,1237465,3712397,1,1
0x13df3d025E40FC52E0B44c23c0265c0F709ccBfc,1,1,1231644,3694933,1,1
0xA9763478b0808e6DE36bc9cc2C9BD720932D9cE2,1,1,1229047,3687143,1,1
0x946d6aBfF3c47A52263D9b0dD61dcEaE31F49E38,1,1,1219231,3657695,1,1
0x259B094375414cAE59B220311C794F63ef88f70e,1,1,1208208,3624625,1,1
0xF95B0cd316fb9bCA6022F9BdE342FbA051d11527,1,1,1203099,3609299,1,1
0x60C2A298496f183d24cE7C0E969CbAfC9fAc2d06,1,1,1195231,3585693,1,1
0x33B64AB1a10aC83e2565d420f4B398d98b908907,1,1,1191019,3573058,1,1
0x9Cf6c8555AafAa2670Bf33F96cfe276F789b96Cd,1,1,1173302,3519908,1,1
0x582CAf038cAfc258441009F596Df014Ad191397d,1,1,1163452,3490357,1,1
0xe9FB521d76732d20119A1682ac9528b9Ba276EBD,1,1,1162929,3488787,1,1
0x07bA120dbe44B0c27937C4b623dddEb1E3dC61a6,1,1,1159204,3477613,1,1
0x4Bd3397086066195eC1908e4f0C5Cc87c30cf542,1,1,1153627,3460883,1,1
0x69a65A3797F27D829685a98C47158DFec04931a8,1,1,1139305,3417915,1,1
0x16031806C1b5740f30fcC8003E0F8eba288eb1Be,1,1,1133178,3399535,1,1
0x9F7843b8eDD28704A1F25fa8511f3E9fEa97B7A1,1,1,1123776,3371329,1,1
0x49B22d9d730F0A0aE657cF4F362f5908506CE4e3,1,1,1120329,3360989,1,1
0x6FaCa49D215cd21d3d92038d14529A6C4071857E,1,1,1117247,3351741,1,1
0x86F50bBAfdB3432DeE2FB2359a85b230d547a0E5,1,1,1103544,3310634,1,1
0xB3436AEbb51Fcd90077727f75Fd036351169514a,1,1,1096666,3290000,1,1
0xa2dfCfF21BAa8e496f8fD252dEefc0f0D7Bc5172,1,1,1090688,3272065,1,1
0xafE98Dd12AC036451B27e4173B9C9038f92e221c,1,1,1088234,3264703,1,1
0x7E01FB28A82630d7812Dd32dcE257c2bE824dd10,1,1,1085421,3256264,1,1
0x18211D2C6A5cc05ff581d6cBE2C66EE370D42893,1,1,1072239,3216718,1,1
0xbf4dD7Cb82cbbE3021C045DfBBdB58A009307032,1,1,1068627,3205883,1,1
0x5b14D33499e2d41e0a05F6873DDDF5722e2756D8,1,1,1068569,3205708,1,1
0x6d4298fE11390148926f7d56095a3d22584F50D7,1,1,1059883,3179649,1,1
0x0d400826c1d337DaE4233752826d9f7F494DA004,1,1,1051347,3154041,1,1
0xd2522F76AE028E3F0095b7cd5fBea907F42E2B21,1,1,1051020,3153060,1,1
0x7F538aAc20BE02F45EC6B6D1Cbc3689a23B774e3,1,1,1050698,3152096,1,1
0xe9371164e31aB949309113ce023f5bf2B6364577,1,1,1045199,3135597,1,1
0xB636c64FA89CfC80392B9b668364Ac9cd5D31B5A,1,1,1044531,3133594,1,1
0xdF5211Ec7876bBa2b8A5a42421fb80FCF68B1900,1,1,1035763,3107290,1,1
0x3937e61C47d0Cb32d724Ee947dFE5352C579B81B,1,1,1032145,3096437,1,1
0x15194dcF8ff926e2FB9C79f4Ce7D782074C597Eb,1,1,1028178,3084534,1,1
0x4375113E04F8a1132E699457239fad34e6EE4383,1,1,1007977,3023932,1,1
0xbEB187BC094cf89f9dc31A24E611EfAD15D9edCe,1,1,1005188,3015564,1,1
0xdd5633789EEd40632042B96D7f4385fa7a468010,1,1,997839,2993518,1,1
0x5a659BE06cE79595327b79819ec06527EDcc1d67,1,1,996342,2989027,1,1
0xB82A74F3E0501b561489Dfa68c6Ab2a711d76782,1,1,972596,2917789,1,1
0x98963f4bb5356aD7242B15F2a5Ad1989aD01c439,1,1,972229,2916689,1,1
0x2867f6Ad120704D9E0d55964569B7d29e0B36942,1,1,964400,2893202,1,1
0x61dE3a78797802911F9A731BA74074a874B0B81a,1,1,944205,2832616,1,1
0xBC4695A155ffb16F1Ebe0f346Dd16e293F92feA5,1,1,939917,2819753,1,1
0xcE246F73784801780640448cFc52cB853A646Dd7,1,1,928952,2786856,1,1
0x7d809B927F633cE5A3198A9740ed6fE5Aee44924,1,1,922227,2766682,1,1
0xF677Cde6EbF2F884b561185c2D8fC614Da74aCab,1,1,907798,2723396,1,1
0x77Ee567dE9D3d92ca5BB6E17744F6CCc184DD128,1,1,877419,2632259,1,1
0x806a97Bf5236f0781f306852596ADd0E84F5c51D,1,1,877362,2632086,1,1
0x8b6aE0066e69D5a08CB6c2fCE1a441C0a7F2D742,1,1,871379,2614137,1,1
0x82c24a84352A074d4d068326e430396a2029c528,1,1,862547,2587643,1,1
0xC73861eDB76E19349EA1089adf29C5a5fB809b26,1,1,850630,2551890,1,1
0x8Ef281Ee1a0Dc2168B08607a916F22FE83aDa3D4,1,1,847683,2543049,1,1
0xC7cBFb1e4E019c5C2Ed28e3340DA783a1E0b2AB2,1,1,839530,2518591,1,1
0x8Ec1b626905e6d07D19e41398cA7dBDCCc1BC338,1,1,836869,2510608,1,1
0x40487532AfddDc170754723E790d2530Aa362cBD,1,1,832995,2498985,1,1
0xe1129C8e2Cbd8520262FAF40672EFe7006a76474,1,1,829913,2489740,1,1
0x0a23fe06A8420F6D47fe6D4942F6b9463F888777,1,1,820992,2462976,1,1
0xE085A1aAa4C8D56b0e4a8cDEba2b635CFe1CAE7D,1,1,806488,2419465,1,1
0x2a9e249B495a759890372120AC4c1323BbD28746,1,1,806054,2418163,1,1
0x3AEa598F014BdBE785fe22B4fd64fD477A155dDB,1,1,803855,2411565,1,1
0xCe52B00109713fAAA83F77071811640E92eE0368,1,1,781491,2344474,1,1
0x234764136c708Ce9eee5d59DAD4f8eC522E9e9Fa,1,1,774191,2322573,1,1
0x0F23aF92fe7c49bd3c3DAc0FD68c52a02A382038,1,1,762121,2286363,1,1
0x60e9A1Cc33D01F1BE05A95eA0Ad21A447A13fAda,1,1,741851,2225554,1,1
0x940E6aA9f9327BB0B14B45d589c778490e3695cF,1,1,725195,2175586,1,1
0x2FC5cd07e7BC3D4b1CbCCc4228570268741453C5,1,1,722177,2166533,1,1
0x302DaFACD1eaC8c582334263b05Ffa6AE164E41b,1,1,720513,2161540,1,1
0x7f95EFB2149C0bAa36Bcf84A9E3af16e55494De7,1,1,701301,2103903,1,1
0x4eecf1A3D46367838534724D32dE6B4A5163Dd09,1,1,700378,2101134,1,1
0xFd3c9535C9bF22AF3625e23A90D376093c05f6c3,1,1,696414,2089243,1,1
0x6eD2633CBfcc405d28973dAc03e55a6339225880,1,1,684553,2053660,1,1
0x460E8638bbafdc5E855Fb71e2b0feD6aCDd2e451,1,1,674886,2024660,1,1
0xf7Ed64373c1588FD57EAE176B9536B11F981b258,1,1,664518,1993554,1,1
0xbFb5e3aeD5BF181c0BAB57668702325d40154a57,1,1,662264,1986793,1,1
0x0EaFAd90AE06bAAc6833d955547DF33edAa7f821,1,1,653556,1960669,1,1
0x3d27d5AfDD6d119a408d10Ab879df84df079e912,1,1,652015,1956047,1,1
0xd1fC3ceDDcAE67581f5D8E79BF9813D20d007d7A,1,1,650911,1952734,1,1
0xD97ECa0566381B62c3d1d7e42a49633D2Bb38aD7,1,1,647052,1941157,1,1
0x214468aad4231630082e6De937a0A69e8a6E7042,1,1,638346,1915038,1,1
0x3750243454b4036B57b5a1Adc89350520111C396,1,1,636737,1910213,1,1
0xBB1F131650C534418b27a0aC0Ea0C07B6d3e3fF8,1,1,635590,1906771,1,1
0xCCa2256131C956ba905e965eeBa9811445Ab2500,1,1,627524,1882574,1,1
0x6f10FaDb8e086ED71D76f2E848b58D065c2f2305,1,1,619464,1858394,1,1
0xaF6C5c2A215a98bC527f008dcA16bFc11fAf2196,1,1,616268,1848806,1,1
0x75bDBC2cc05E75C62270E5D530165E0c84Ab875C,1,1,608541,1825624,1,1
0xbEd504c584e941AAF5c61ED11eEa59367416011F,1,1,601309,1803929,1,1
0x2c0d09a680315674a7445873A6bFFbba8Df473e5,1,1,600578,1801734,1,1
0xfF8695F10D1A1dD8f4aaa32a016430fe62F978ad,1,1,581667,1745001,1,1
0xaa468cbb06FA47958b85a97C75567BDbc701e006,1,1,573221,1719663,1,1
0x4484DD2F8Ea911eDB0a6869ADbd0f54CA1fa667C,1,1,573072,1719217,1,1
0xD0C5c6454524Eb80056e345fa283F461b2b1Ecc3,1,1,570290,1710872,1,1
0x642bA0717b4fD3eAbea67b3697a5feee4F1BB6D9,1,1,565921,1697763,1,1
0x04F3457444B3637c6935aFc12E33f852Dc1Dd2c3,1,1,565902,1697706,1,1
0x7d173617Cc372BD9Bb1b69b69c462a81616D1a9B,1,1,565693,1697081,1,1
0xAC60410e7bE09241f08643D9ce51570137E57683,1,1,564295,1692885,1,1
0x2d1F044792De2df53b32218d43b5aF93AA7eb4d6,1,1,562762,1688286,1,1
0x27746824aC4C1A869bA52bcAc35bf4018D9d4e90,1,1,562298,1686895,1,1
0x81D8d7952DC73121E83496663B0a71357834f46E,1,1,562129,1686388,1,1
0x71c8419db966EcB33A9e8bcdF762d3f81044a284,1,1,559622,1678866,1,1
0xCC1147A11b7a881A98fFf3b1714aE39c3EcFB5Db,1,1,559609,1678829,1,1
0x4E9b32616b80E49471cCD09C63c659C56f148A4E,1,1,547969,1643909,1,1
0x633132571CAf2Ee2202B1d6ee6807e37962BfaEA,1,1,538144,1614434,1,1
0xa6Cf44ec56BaD8288Ee4559098c48b8D78C05468,1,1,535190,1605572,1,1
0xB233B99267b784bb858Bc9DF39B04d0Ad9a6770f,1,1,519832,1559496,1,1
0x288A59C47763185215AA5b21807d31F43B5B59bd,1,1,519224,1557674,1,1
0xf5d0e8FA3B02aB6616Aa1516a5AF82364f56D77f,1,1,516870,1550611,1,1
0x956fE32990E08f21c2c6fcD063496F5Ddf078b81,1,1,516791,1550374,1,1
0x4cba2b6DB6E23fC59FcDf8354062e5fA9906DE48,1,1,508316,1524949,1,1
0x541c76D8880246997C287D8525c191f1C3aB31A5,1,1,489332,1467996,1,1
0xF1701C11476a2804B23a26847b9803F3a28c3260,1,1,486525,1459577,1,1
0x0c4DE8d9a6688bb2B46380808717314A2bD7279c,1,1,476888,1430664,1,1
0xe565F719c1dEcdb691CbD96342A80ec20FF82feA,1,1,467079,1401237,1,1
0x01fC32974124343a533Ede1Bd2b386e7181E1bac,1,1,466322,1398966,1,1
0x339fe1C9768B652C80a09A384Bc3452C30E4C9E2,1,1,463465,1390395,1,1
0xAce16bC9ff7434aA075B54416fC291DC9abf5195,1,1,462209,1386627,1,1
0x16B31D0e93c6374535A39F5bD1042c89564AeF3e,1,1,451668,1355006,1,1
0x0BA247C78b9041d7840c6b3babC7150B73aC58c3,1,1,448731,1346195,1,1
0xCE009809d81C299eB7dD57302aF57d9461092Be4,1,1,444804,1334414,1,1
0x6cE57daB62E7303DC663236E8437E75210b0c2F3,1,1,437394,1312183,1,1
0xfc86EDDB57bf7D9889650A0316B0b9e6929bA798,1,1,431213,1293641,1,1
0xE6d1b0405c834867460c81940394c4b2f52cB753,1,1,419602,1258807,1,1
0xD633CC44039508d8B5F75DD46803bed366F43878,1,1,416585,1249757,1,1
0x520f1860240b0904a18eDE9405d80Bf5091BED24,1,1,408428,1225285,1,1
0xD0832c18f2c30B34F9a76A4de2b9C24c195FDafd,1,1,403927,1211782,1,1
